run_id,notebook,dataset,model,defence,attack,protocol,seed,epsilon,same_model_group_id,model_weight_hash,n_test,clean_pr_auc,robust_pr_auc,clean_roc_auc,robust_roc_auc,clean_accuracy,robust_accuracy,flipped_count,feasible_count,feasible_flipped_count,fsr,aggregate_feasibility,main_failed_constraint,attack_runtime_sec,notes
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10558288206438152,0.6555010271692964,0.02673553452854973,0.6702087994034303,0.24608501118568232,2526,21230,1851,0.7327790973871734,0.7915734526472782,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10881364434364299,0.6555010271692964,0.09558015105658767,0.6702087994034303,0.3757270693512304,2399,26820,2399,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.30505244474393356,0.6555010271692964,0.6508966109013821,0.6702087994034303,0.6692393736017898,13,26766,13,1.0,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505389935848228,0.6555010271692964,0.00016690579768459385,0.6702087994034303,0.05152870991797166,2607,29,4,0.0015343306482546988,0.001081282624906786,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505395960362204,0.6555010271692964,0.00020298089394229832,0.6702087994034303,0.05600298284862043,2607,21302,2104,0.8070579209819716,0.7942580164056674,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10507769437478169,0.6555010271692964,0.004327405074898375,0.6702087994034303,0.19455630126771067,2597,26820,2597,1.0,1.0,none,0.127,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.3051518238420844,0.6555010271692964,0.6542374278532278,0.6702087994034303,0.6694630872483222,4,26766,4,1.0,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505382606121698,0.6555010271692964,1.2710579547613597e-06,0.6702087994034303,0.008165548098434004,2609,17,2,0.0007665772326561902,0.000633855331841909,g1,0.09,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505382980009251,0.6555010271692964,1.7477046877967929e-06,0.6702087994034303,0.010104399701715137,2609,21359,2232,0.8555001916443081,0.7963832960477256,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505389387083512,0.6555010271692964,0.00020845350458085354,0.6702087994034303,0.08978374347501865,2607,26820,2607,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.30545119217331246,0.6555010271692964,0.6548294319224492,0.6702087994034303,0.6697986577181209,2,26766,2,1.0,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505380987971728,0.6555010271692964,1.7653582705023873e-08,0.6702087994034303,0.0022371364653243847,2609,12,2,0.0007665772326561902,0.00044742729306487697,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538093378681,0.6555010271692964,1.7653582705023873e-08,0.6702087994034303,0.0026845637583892616,2609,21120,2245,0.8604829436565734,0.7874720357941835,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10505381944700425,0.6555010271692964,1.059214962301088e-05,0.6702087994034303,0.03956002982848621,2609,26820,2609,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.3055322398861051,0.6555010271692964,0.6549064368502086,0.6702087994034303,0.6698732289336317,2,26766,2,1.0,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1737177810580903,0.660248057905093,0.45253643189723114,0.6375466070096942,0.5228933631618196,1075,2539,39,0.03627906976744186,0.09466815809097688,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.17461906965602533,0.660248057905093,0.4547502220622102,0.6375466070096942,0.5245712155108129,1066,21069,614,0.575984990619137,0.7855704697986577,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.20489819278643298,0.660248057905093,0.5185333489991226,0.6375466070096942,0.5662565249813571,775,26820,775,1.0,1.0,none,0.129,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.3007413709597224,0.660248057905093,0.6474317775310336,0.6375466070096942,0.6293437733035049,39,26773,39,1.0,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10550258906611233,0.660248057905093,0.022588800632450192,0.6375466070096942,0.1900820283370619,2942,73,6,0.0020394289598912306,0.002721849366144668,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10553940937590617,0.660248057905093,0.02392669505133269,0.6375466070096942,0.195413870246085,2939,20727,1694,0.5763865260292617,0.7728187919463088,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10877177417108165,0.660248057905093,0.09396010825212223,0.6375466070096942,0.3294929157345265,2747,26820,2747,1.0,1.0,none,0.132,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.30952324853196567,0.660248057905093,0.6580796418610615,0.6375466070096942,0.6365771812080537,6,26773,6,1.0,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10505458349427162,0.660248057905093,0.00025753046450080854,0.6375466070096942,0.03929903057419836,3040,35,3,0.000986842105263158,0.0013049962714392245,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10505467397557977,0.660248057905093,0.0003148428207526503,0.6375466070096942,0.042170022371364656,3039,20478,1869,0.6150049358341559,0.7635346756152125,g3,0.097,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050784244040693,0.660248057905093,0.00387587056326078,0.6375466070096942,0.15898583146905296,3026,26820,3026,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.30907836884597284,0.660248057905093,0.6590038598764174,0.6375466070096942,0.6368008948545861,3,26773,3,1.0,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10505380435899693,0.660248057905093,8.844444935214127e-06,0.6375466070096942,0.00592841163310962,3044,28,5,0.0016425755584756898,0.0010439970171513796,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10505381032576243,0.660248057905093,8.88857889197669e-06,0.6375466070096942,0.006823266219239374,3044,20411,2087,0.6856110381077529,0.7610365398956003,g3,0.094,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050540535822953,0.660248057905093,0.0003237402264359759,0.6375466070096942,0.07117822520507085,3042,26820,3042,1.0,1.0,none,0.129,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.30851908412582796,0.660248057905093,0.6587487744331211,0.6375466070096942,0.6368008948545861,5,26773,5,1.0,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10505380154326728,0.660248057905093,1.5005545299266065e-07,0.6375466070096942,0.0012304250559284117,3045,8,2,0.0006568144499178982,0.0002982848620432513,g1,0.087,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050538098283577,0.660248057905093,1.1474828758263405e-07,0.6375466070096942,0.0017897091722595079,3045,19976,2219,0.728735632183908,0.7448173005219985,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.10505380862938524,0.660248057905093,4.484010007074593e-05,0.6375466070096942,0.0319537658463833,3043,26820,3043,1.0,1.0,none,0.129,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.31037069688904073,0.660248057905093,0.6596408982351193,0.6375466070096942,0.637248322147651,2,26773,2,1.0,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.17266769234162385,0.6612068769425505,0.4534865477184152,0.6517897091722595,0.5358314690529455,1114,1737,57,0.05116696588868941,0.06476510067114094,g1,0.09,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.17358961405199708,0.6612068769425505,0.45595006546433936,0.6517897091722595,0.5377703206562267,1109,20653,904,0.8151487826871056,0.7700596569724086,g3,0.102,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.20140463430666086,0.6612068769425505,0.5181772762359624,0.6517897091722595,0.5766592095451156,816,26820,816,1.0,1.0,none,0.139,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.2953927315128292,0.6612068769425505,0.6483149112460392,0.6517897091722595,0.6443325876211782,57,26763,57,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10550381429414972,0.6612068769425505,0.0220546120465877,0.6517897091722595,0.19917971662938105,2801,71,12,0.004284184219921457,0.0026472781506338555,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10555191240712083,0.6612068769425505,0.023921178306737373,0.6517897091722595,0.20492170022371364,2797,20820,2269,0.8112263139077583,0.7762863534675615,g3,0.102,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10855172993293526,0.6612068769425505,0.09070242202123441,0.6517897091722595,0.33680089485458614,2605,26820,2605,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.3031464810225503,0.6612068769425505,0.6579123565113488,0.6517897091722595,0.6507457121551081,12,26763,12,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10506260609389667,0.6612068769425505,0.00020921702203287012,0.6517897091722595,0.04008202833706189,2889,28,4,0.0013845621322256837,0.0010439970171513796,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10506277454745996,0.6612068769425505,0.0002721167372108493,0.6517897091722595,0.045339299030574196,2889,20669,2240,0.7753547940463829,0.7706562266964951,g3,0.097,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10509500935953599,0.6612068769425505,0.003882879035594661,0.6517897091722595,0.15801640566741237,2874,26820,2874,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.30393227883458007,0.6612068769425505,0.6598211413145375,0.6517897091722595,0.6510812826249068,4,26763,4,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10506189551540263,0.6612068769425505,9.098215186601665e-05,0.6517897091722595,0.007121551081282625,2890,19,0,0.0,0.0007084265473527218,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10506193575003728,0.6612068769425505,9.140583785093713e-05,0.6517897091722595,0.007568978374347502,2890,20447,2158,0.7467128027681661,0.7623788217747949,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10506240171548009,0.6612068769425505,0.000234090920064242,0.6517897091722595,0.06793437733035049,2889,26820,2889,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.30340983751503275,0.6612068769425505,0.6606434098897719,0.6517897091722595,0.65137956748695,0,26763,0,,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10505858995835851,0.6612068769425505,6.182726002866985e-05,0.6517897091722595,0.002162565249813572,2890,9,1,0.00034602076124567473,0.0003355704697986577,g1,0.09,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10505873369006834,0.6612068769425505,6.367205942134486e-05,0.6517897091722595,0.0025727069351230425,2890,20427,2107,0.7290657439446366,0.7616331096196868,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050618561658031,0.6612068769425505,9.206784720237508e-05,0.6517897091722595,0.02815063385533184,2890,26820,2890,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.3043632278854818,0.6612068769425505,0.6608837722450919,0.6517897091722595,0.6516032811334824,1,26763,1,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,A_unconstrained,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.2881774693384867,0.6890138559528203,0.6493361710055245,0.64862043251305,0.6223713646532438,137,68,0,0.0,0.002535421327367636,g1,0.089,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C1_projection,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.2920756968661846,0.6890138559528203,0.6512320377995688,0.64862043251305,0.6234526472781506,135,22692,100,0.7407407407407407,0.8460850111856824,g3,0.095,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C2_mask_projection,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.312193018891414,0.6890138559528203,0.6653858153868998,0.64862043251305,0.6328859060402685,96,26820,96,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,B_posthoc_filter,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.33946711964437415,0.6890138559528203,0.6889228958679328,0.64862043251305,0.64862043251305,0,26766,0,,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,A_unconstrained,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.34919777952385966,0.3012050443186158,0.6962519131297912,0.6582924116666138,0.5807979120059656,0.5621178225205071,101,95,0,0.0,0.0035421327367636092,g1,0.088,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C1_projection,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.34919777952385966,0.3024942208973133,0.6962519131297912,0.6592861583174533,0.5807979120059656,0.5627143922445936,96,22508,65,0.6770833333333334,0.8392244593586875,g3,0.098,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C2_mask_projection,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.34919777952385966,0.3155714214650068,0.6962519131297912,0.6716084782072392,0.5807979120059656,0.5679716629381059,71,26820,71,1.0,1.0,none,0.128,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,B_posthoc_filter,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.34919777952385966,0.3490643173809713,0.6962519131297912,0.6961748905484493,0.5807979120059656,0.5807606263982102,0,26773,0,,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,A_unconstrained,456,0.1,LCLD__MLP__adversarial_training__s456,341e02e18b273c4a,26820,0.3499024760918217,0.29889806969649824,0.6967586680481301,0.6610660807936868,0.5878076062639821,0.5703206562266965,87,34,0,0.0,0.001267710663683818,g1,0.094,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C1_projection,456,0.1,LCLD__MLP__adversarial_training__s456,341e02e18b273c4a,26820,0.3499024760918217,0.3003250587772919,0.6967586680481301,0.6623918560280421,0.5878076062639821,0.5711409395973155,83,22386,75,0.9036144578313253,0.834675615212528,g3,0.102,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C2_mask_projection,456,0.1,LCLD__MLP__adversarial_training__s456,341e02e18b273c4a,26820,0.3499024760918217,0.31927970336534006,0.6967586680481301,0.6744384446095584,0.5878076062639821,0.5759134973900074,61,26820,61,1.0,1.0,none,0.139,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,B_posthoc_filter,456,0.1,LCLD__MLP__adversarial_training__s456,341e02e18b273c4a,26820,0.3499024760918217,0.34981347785095085,0.6967586680481301,0.6967151078328055,0.5878076062639821,0.5878076062639821,0,26763,0,,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,A_unconstrained,42,0.1,LCLD__MLP__input_validation__s42,982da06174a157c4,26820,0.30786064070952346,0.105053895026235,0.6561925356574345,0.00012123597922671146,0.6683818046234153,0.05376584638329605,2671,29,6,0.0022463496817671283,0.001081282624906786,g1,0.089,
