run_id,dataset,seed,epsilon,model,defence,protocol,constraint_name,clean_pass_rate,adversarial_pass_rate,is_binding
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C1_projection,LCLD,456,0.05,MLP,none,C1_projection,g3,1.0,0.7811707680835197,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C1_projection,LCLD,456,0.05,MLP,none,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C2_mask_projection,LCLD,456,0.05,MLP,none,C2_mask_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C2_mask_projection,LCLD,456,0.05,MLP,none,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C2_mask_projection,LCLD,456,0.05,MLP,none,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C2_mask_projection,LCLD,456,0.05,MLP,none,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__B_posthoc_filter,LCLD,456,0.05,MLP,none,B_posthoc_filter,g1,0.9978747203579418,0.9978747203579418,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__B_posthoc_filter,LCLD,456,0.05,MLP,none,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__B_posthoc_filter,LCLD,456,0.05,MLP,none,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__B_posthoc_filter,LCLD,456,0.05,MLP,none,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,none,A_unconstrained,g1,0.9978747203579418,0.007979120059656973,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,none,A_unconstrained,g2,1.0,0.9885906040268456,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,none,A_unconstrained,g3,1.0,0.7819910514541387,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,none,A_unconstrained,g4_term_ohe,1.0,0.1988814317673378,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,none,C1_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,none,C1_projection,g2,1.0,0.9878821774794929,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,none,C1_projection,g3,1.0,0.7801640566741238,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,none,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,none,C2_mask_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,none,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,none,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,none,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,none,B_posthoc_filter,g1,0.9978747203579418,0.9978747203579418,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,none,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,none,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,none,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__A_unconstrained,LCLD,456,0.15,MLP,none,A_unconstrained,g1,0.9978747203579418,0.005145413870246085,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__A_unconstrained,LCLD,456,0.15,MLP,none,A_unconstrained,g2,1.0,0.9807606263982103,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__A_unconstrained,LCLD,456,0.15,MLP,none,A_unconstrained,g3,1.0,0.7793064876957494,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__A_unconstrained,LCLD,456,0.15,MLP,none,A_unconstrained,g4_term_ohe,1.0,0.1755779269202088,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C1_projection,LCLD,456,0.15,MLP,none,C1_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C1_projection,LCLD,456,0.15,MLP,none,C1_projection,g2,1.0,0.9803504847129009,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C1_projection,LCLD,456,0.15,MLP,none,C1_projection,g3,1.0,0.7776286353467562,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C1_projection,LCLD,456,0.15,MLP,none,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C2_mask_projection,LCLD,456,0.15,MLP,none,C2_mask_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C2_mask_projection,LCLD,456,0.15,MLP,none,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C2_mask_projection,LCLD,456,0.15,MLP,none,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C2_mask_projection,LCLD,456,0.15,MLP,none,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__B_posthoc_filter,LCLD,456,0.15,MLP,none,B_posthoc_filter,g1,0.9978747203579418,0.9978747203579418,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__B_posthoc_filter,LCLD,456,0.15,MLP,none,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__B_posthoc_filter,LCLD,456,0.15,MLP,none,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__B_posthoc_filter,LCLD,456,0.15,MLP,none,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__A_unconstrained,LCLD,456,0.2,MLP,none,A_unconstrained,g1,0.9978747203579418,0.0032811334824757645,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__A_unconstrained,LCLD,456,0.2,MLP,none,A_unconstrained,g2,1.0,0.9734153616703952,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__A_unconstrained,LCLD,456,0.2,MLP,none,A_unconstrained,g3,1.0,0.7869873228933632,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__A_unconstrained,LCLD,456,0.2,MLP,none,A_unconstrained,g4_term_ohe,1.0,0.16528709917971662,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C1_projection,LCLD,456,0.2,MLP,none,C1_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C1_projection,LCLD,456,0.2,MLP,none,C1_projection,g2,1.0,0.9723340790454884,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C1_projection,LCLD,456,0.2,MLP,none,C1_projection,g3,1.0,0.7832214765100671,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C1_projection,LCLD,456,0.2,MLP,none,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C2_mask_projection,LCLD,456,0.2,MLP,none,C2_mask_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C2_mask_projection,LCLD,456,0.2,MLP,none,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C2_mask_projection,LCLD,456,0.2,MLP,none,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C2_mask_projection,LCLD,456,0.2,MLP,none,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__B_posthoc_filter,LCLD,456,0.2,MLP,none,B_posthoc_filter,g1,0.9978747203579418,0.9978747203579418,True
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__B_posthoc_filter,LCLD,456,0.2,MLP,none,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__B_posthoc_filter,LCLD,456,0.2,MLP,none,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__B_posthoc_filter,LCLD,456,0.2,MLP,none,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,adversarial_training,A_unconstrained,g1,0.9979865771812081,0.01785980611483967,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,adversarial_training,A_unconstrained,g2,1.0,0.988441461595824,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,adversarial_training,A_unconstrained,g3,1.0,0.8551454138702461,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,adversarial_training,A_unconstrained,g4_term_ohe,1.0,0.23128262490678597,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,adversarial_training,C1_projection,g1,0.9979865771812081,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,adversarial_training,C1_projection,g2,1.0,0.9878448918717375,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,adversarial_training,C1_projection,g3,1.0,0.8567114093959731,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,adversarial_training,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,adversarial_training,C2_mask_projection,g1,0.9979865771812081,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,adversarial_training,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,adversarial_training,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,adversarial_training,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,adversarial_training,B_posthoc_filter,g1,0.9979865771812081,0.9979865771812081,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,adversarial_training,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,adversarial_training,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,adversarial_training,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,adversarial_training,A_unconstrained,g1,0.9982475764354959,0.01435495898583147,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,adversarial_training,A_unconstrained,g2,1.0,0.9854213273676361,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,adversarial_training,A_unconstrained,g3,1.0,0.8518269947800149,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,adversarial_training,A_unconstrained,g4_term_ohe,1.0,0.32054436987322893,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,adversarial_training,C1_projection,g1,0.9982475764354959,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,adversarial_training,C1_projection,g2,1.0,0.9859060402684564,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,adversarial_training,C1_projection,g3,1.0,0.8523489932885906,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,adversarial_training,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,adversarial_training,C2_mask_projection,g1,0.9982475764354959,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,adversarial_training,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,adversarial_training,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,adversarial_training,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,adversarial_training,B_posthoc_filter,g1,0.9982475764354959,0.9982475764354959,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,adversarial_training,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,adversarial_training,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,adversarial_training,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,adversarial_training,A_unconstrained,g1,0.9978747203579418,0.008351976137211036,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,adversarial_training,A_unconstrained,g2,1.0,0.9843027591349739,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,adversarial_training,A_unconstrained,g3,1.0,0.8431767337807606,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,adversarial_training,A_unconstrained,g4_term_ohe,1.0,0.24701715137956748,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,adversarial_training,C1_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,adversarial_training,C1_projection,g2,1.0,0.9844891871737509,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,adversarial_training,C1_projection,g3,1.0,0.8485831469052946,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,adversarial_training,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,adversarial_training,C2_mask_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,adversarial_training,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,adversarial_training,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,adversarial_training,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,adversarial_training,B_posthoc_filter,g1,0.9978747203579418,0.9978747203579418,True
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,adversarial_training,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,adversarial_training,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,adversarial_training,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,input_validation,A_unconstrained,g1,0.9979865771812081,0.013087248322147652,True
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,input_validation,A_unconstrained,g2,1.0,0.9798657718120806,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,input_validation,A_unconstrained,g3,1.0,0.8140939597315436,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__A_unconstrained,LCLD,42,0.1,MLP,input_validation,A_unconstrained,g4_term_ohe,1.0,0.1786353467561521,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,input_validation,C1_projection,g1,0.9979865771812081,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,input_validation,C1_projection,g2,1.0,0.9798284862043252,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,input_validation,C1_projection,g3,1.0,0.8147651006711409,True
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C1_projection,LCLD,42,0.1,MLP,input_validation,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,input_validation,C2_mask_projection,g1,0.9979865771812081,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,input_validation,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,input_validation,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C2_mask_projection,LCLD,42,0.1,MLP,input_validation,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,input_validation,B_posthoc_filter,g1,0.9979865771812081,0.9979865771812081,True
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,input_validation,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,input_validation,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__B_posthoc_filter,LCLD,42,0.1,MLP,input_validation,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,input_validation,A_unconstrained,g1,0.9982475764354959,0.014578672632363907,True
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,input_validation,A_unconstrained,g2,1.0,0.9806860551826995,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,input_validation,A_unconstrained,g3,1.0,0.782848620432513,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__A_unconstrained,LCLD,123,0.1,MLP,input_validation,A_unconstrained,g4_term_ohe,1.0,0.24671886651752423,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,input_validation,C1_projection,g1,0.9982475764354959,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,input_validation,C1_projection,g2,1.0,0.9809470544369874,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,input_validation,C1_projection,g3,1.0,0.7821029082774049,True
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C1_projection,LCLD,123,0.1,MLP,input_validation,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,input_validation,C2_mask_projection,g1,0.9982475764354959,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,input_validation,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,input_validation,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C2_mask_projection,LCLD,123,0.1,MLP,input_validation,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,input_validation,B_posthoc_filter,g1,0.9982475764354959,0.9982475764354959,True
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,input_validation,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,input_validation,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__B_posthoc_filter,LCLD,123,0.1,MLP,input_validation,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,input_validation,A_unconstrained,g1,0.9978747203579418,0.008687546607009695,True
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,input_validation,A_unconstrained,g2,1.0,0.9881431767337807,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,input_validation,A_unconstrained,g3,1.0,0.7809470544369873,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__A_unconstrained,LCLD,456,0.1,MLP,input_validation,A_unconstrained,g4_term_ohe,1.0,0.19962714392244593,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,input_validation,C1_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,input_validation,C1_projection,g2,1.0,0.9873974645786726,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,input_validation,C1_projection,g3,1.0,0.7790082028337062,True
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C1_projection,LCLD,456,0.1,MLP,input_validation,C1_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,input_validation,C2_mask_projection,g1,0.9978747203579418,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,input_validation,C2_mask_projection,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,input_validation,C2_mask_projection,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C2_mask_projection,LCLD,456,0.1,MLP,input_validation,C2_mask_projection,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,input_validation,B_posthoc_filter,g1,0.9978747203579418,0.9978747203579418,True
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,input_validation,B_posthoc_filter,g2,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,input_validation,B_posthoc_filter,g3,1.0,1.0,False
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__B_posthoc_filter,LCLD,456,0.1,MLP,input_validation,B_posthoc_filter,g4_term_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,Sparkov,42,0.01,MLP,none,A_unconstrained,s_state_ohe,1.0,0.9916054847765061,False
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,Sparkov,42,0.01,MLP,none,A_unconstrained,s_category_ohe,1.0,0.6610613258475492,True
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,Sparkov,42,0.01,MLP,none,A_unconstrained,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,Sparkov,42,0.01,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,Sparkov,42,0.01,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,Sparkov,42,0.01,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__C1_projection,Sparkov,42,0.01,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
