run_id,notebook,dataset,model,defence,attack,protocol,seed,epsilon,same_model_group_id,model_weight_hash,n_test,clean_pr_auc,robust_pr_auc,clean_roc_auc,robust_roc_auc,clean_accuracy,robust_accuracy,flipped_count,feasible_count,feasible_flipped_count,fsr,aggregate_feasibility,main_failed_constraint,attack_runtime_sec,notes
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.2003155857249461,0.6555010271692964,0.5088592298107295,0.6702087994034303,0.6002982848620433,813.0,26820.0,813.0,1.0,1.0,none,0.125,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.2953794800187423,0.6555010271692964,0.6364543296386944,0.6702087994034303,0.6611111111111111,63.0,26766.0,63.0,1.0,0.997986577181208,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.105534279812142,0.6555010271692964,0.0249919387121275,0.6702087994034303,0.2387397464578672,2532.0,81.0,13.0,0.0051342812006319,0.0030201342281879,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1055828820643815,0.6555010271692964,0.0267355345285497,0.6702087994034303,0.2460850111856823,2526.0,21230.0,1851.0,0.7327790973871734,0.7915734526472782,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1088136443436429,0.6555010271692964,0.0955801510565876,0.6702087994034303,0.3757270693512304,2399.0,26820.0,2399.0,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.3050524447439335,0.6555010271692964,0.6508966109013821,0.6702087994034303,0.6692393736017898,13.0,26766.0,13.0,1.0,0.997986577181208,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538993584822,0.6555010271692964,0.0001669057976845,0.6702087994034303,0.0515287099179716,2607.0,29.0,4.0,0.0015343306482546,0.0010812826249067,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.105053959603622,0.6555010271692964,0.0002029808939422,0.6702087994034303,0.0560029828486204,2607.0,21302.0,2104.0,0.8070579209819716,0.7942580164056674,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050776943747816,0.6555010271692964,0.0043274050748983,0.6702087994034303,0.1945563012677106,2597.0,26820.0,2597.0,1.0,1.0,none,0.127,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.1,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.3051518238420844,0.6555010271692964,0.6542374278532278,0.6702087994034303,0.6694630872483222,4.0,26766.0,4.0,1.0,0.997986577181208,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538260612169,0.6555010271692964,1.2710579547613595e-06,0.6702087994034303,0.008165548098434,2609.0,17.0,2.0,0.0007665772326561,0.0006338553318419,g1,0.09,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538298000925,0.6555010271692964,1.7477046877967929e-06,0.6702087994034303,0.0101043997017151,2609.0,21359.0,2232.0,0.8555001916443081,0.7963832960477256,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538938708351,0.6555010271692964,0.0002084535045808,0.6702087994034303,0.0897837434750186,2607.0,26820.0,2607.0,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.15__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.15,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.3054511921733124,0.6555010271692964,0.6548294319224492,0.6702087994034303,0.6697986577181209,2.0,26766.0,2.0,1.0,0.997986577181208,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538098797172,0.6555010271692964,1.7653582705023873e-08,0.6702087994034303,0.0022371364653243,2609.0,12.0,2.0,0.0007665772326561,0.0004474272930648,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538093378681,0.6555010271692964,1.7653582705023873e-08,0.6702087994034303,0.0026845637583892,2609.0,21120.0,2245.0,0.8604829436565734,0.7874720357941835,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1050538194470042,0.6555010271692964,1.059214962301088e-05,0.6702087994034303,0.0395600298284862,2609.0,26820.0,2609.0,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.2__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.2,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.3055322398861051,0.6555010271692964,0.6549064368502086,0.6702087994034303,0.6698732289336317,2.0,26766.0,2.0,1.0,0.997986577181208,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1737177810580903,0.660248057905093,0.4525364318972311,0.6375466070096942,0.5228933631618196,1075.0,2539.0,39.0,0.0362790697674418,0.0946681580909768,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1746190696560253,0.660248057905093,0.4547502220622102,0.6375466070096942,0.5245712155108129,1066.0,21069.0,614.0,0.575984990619137,0.7855704697986577,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.2048981927864329,0.660248057905093,0.5185333489991226,0.6375466070096942,0.5662565249813571,775.0,26820.0,775.0,1.0,1.0,none,0.129,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.01__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.01,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.3007413709597224,0.660248057905093,0.6474317775310336,0.6375466070096942,0.6293437733035049,39.0,26773.0,39.0,1.0,0.998247576435496,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1055025890661123,0.660248057905093,0.0225888006324501,0.6375466070096942,0.1900820283370619,2942.0,73.0,6.0,0.0020394289598912,0.0027218493661446,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1055394093759061,0.660248057905093,0.0239266950513326,0.6375466070096942,0.195413870246085,2939.0,20727.0,1694.0,0.5763865260292617,0.7728187919463088,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1087717741710816,0.660248057905093,0.0939601082521222,0.6375466070096942,0.3294929157345265,2747.0,26820.0,2747.0,1.0,1.0,none,0.132,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.05__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.05,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.3095232485319656,0.660248057905093,0.6580796418610615,0.6375466070096942,0.6365771812080537,6.0,26773.0,6.0,1.0,0.998247576435496,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050545834942716,0.660248057905093,0.0002575304645008,0.6375466070096942,0.0392990305741983,3040.0,35.0,3.0,0.0009868421052631,0.0013049962714392,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050546739755797,0.660248057905093,0.0003148428207526,0.6375466070096942,0.0421700223713646,3039.0,20478.0,1869.0,0.6150049358341559,0.7635346756152125,g3,0.097,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050784244040693,0.660248057905093,0.0038758705632607,0.6375466070096942,0.1589858314690529,3026.0,26820.0,3026.0,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.1,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.3090783688459728,0.660248057905093,0.6590038598764174,0.6375466070096942,0.6368008948545861,3.0,26773.0,3.0,1.0,0.998247576435496,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050538043589969,0.660248057905093,8.844444935214127e-06,0.6375466070096942,0.0059284116331096,3044.0,28.0,5.0,0.0016425755584756,0.0010439970171513,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050538103257624,0.660248057905093,8.88857889197669e-06,0.6375466070096942,0.0068232662192393,3044.0,20411.0,2087.0,0.6856110381077529,0.7610365398956003,g3,0.094,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050540535822953,0.660248057905093,0.0003237402264359,0.6375466070096942,0.0711782252050708,3042.0,26820.0,3042.0,1.0,1.0,none,0.129,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.15__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.15,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.3085190841258279,0.660248057905093,0.6587487744331211,0.6375466070096942,0.6368008948545861,5.0,26773.0,5.0,1.0,0.998247576435496,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050538015432672,0.660248057905093,1.5005545299266065e-07,0.6375466070096942,0.0012304250559284,3045.0,8.0,2.0,0.0006568144499178,0.0002982848620432,g1,0.087,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050538098283577,0.660248057905093,1.1474828758263405e-07,0.6375466070096942,0.0017897091722595,3045.0,19976.0,2219.0,0.728735632183908,0.7448173005219985,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.1050538086293852,0.660248057905093,4.484010007074593e-05,0.6375466070096942,0.0319537658463833,3043.0,26820.0,3043.0,1.0,1.0,none,0.129,
nb1_capgd_grid__LCLD__MLP__none__s123__e0.2__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,123,0.2,LCLD__MLP__none__s123,cb22bcc48f050678,26820,0.3117003423350451,0.3103706968890407,0.660248057905093,0.6596408982351193,0.6375466070096942,0.637248322147651,2.0,26773.0,2.0,1.0,0.998247576435496,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1726676923416238,0.6612068769425505,0.4534865477184152,0.6517897091722595,0.5358314690529455,1114.0,1737.0,57.0,0.0511669658886894,0.0647651006711409,g1,0.09,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.173589614051997,0.6612068769425505,0.4559500654643393,0.6517897091722595,0.5377703206562267,1109.0,20653.0,904.0,0.8151487826871056,0.7700596569724086,g3,0.102,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.2014046343066608,0.6612068769425505,0.5181772762359624,0.6517897091722595,0.5766592095451156,816.0,26820.0,816.0,1.0,1.0,none,0.139,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.01__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.01,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.2953927315128292,0.6612068769425505,0.6483149112460392,0.6517897091722595,0.6443325876211782,57.0,26763.0,57.0,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1055038142941497,0.6612068769425505,0.0220546120465877,0.6517897091722595,0.199179716629381,2801.0,71.0,12.0,0.0042841842199214,0.0026472781506338,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1055519124071208,0.6612068769425505,0.0239211783067373,0.6517897091722595,0.2049217002237136,2797.0,20820.0,2269.0,0.8112263139077583,0.7762863534675615,g3,0.102,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1085517299329352,0.6612068769425505,0.0907024220212344,0.6517897091722595,0.3368008948545861,2605.0,26820.0,2605.0,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.05__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.05,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.3031464810225503,0.6612068769425505,0.6579123565113488,0.6517897091722595,0.6507457121551081,12.0,26763.0,12.0,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050626060938966,0.6612068769425505,0.0002092170220328,0.6517897091722595,0.0400820283370618,2889.0,28.0,4.0,0.0013845621322256,0.0010439970171513,g1,0.088,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050627745474599,0.6612068769425505,0.0002721167372108,0.6517897091722595,0.0453392990305741,2889.0,20669.0,2240.0,0.7753547940463829,0.7706562266964951,g3,0.097,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050950093595359,0.6612068769425505,0.0038828790355946,0.6517897091722595,0.1580164056674123,2874.0,26820.0,2874.0,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.1,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.30393227883458,0.6612068769425505,0.6598211413145375,0.6517897091722595,0.6510812826249068,4.0,26763.0,4.0,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050618955154026,0.6612068769425505,9.098215186601665e-05,0.6517897091722595,0.0071215510812826,2890.0,19.0,0.0,0.0,0.0007084265473527,g1,0.089,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050619357500372,0.6612068769425505,9.140583785093712e-05,0.6517897091722595,0.0075689783743475,2890.0,20447.0,2158.0,0.7467128027681661,0.7623788217747949,g3,0.095,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.10506240171548,0.6612068769425505,0.0002340909200642,0.6517897091722595,0.0679343773303504,2889.0,26820.0,2889.0,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.15__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.15,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.3034098375150327,0.6612068769425505,0.6606434098897719,0.6517897091722595,0.65137956748695,0.0,26763.0,0.0,,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050585899583585,0.6612068769425505,6.182726002866985e-05,0.6517897091722595,0.0021625652498135,2890.0,9.0,1.0,0.0003460207612456,0.0003355704697986,g1,0.09,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050587336900683,0.6612068769425505,6.367205942134486e-05,0.6517897091722595,0.002572706935123,2890.0,20427.0,2107.0,0.7290657439446366,0.7616331096196868,g3,0.096,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.1050618561658031,0.6612068769425505,9.206784720237508e-05,0.6517897091722595,0.0281506338553318,2890.0,26820.0,2890.0,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__none__s456__e0.2__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,456,0.2,LCLD__MLP__none__s456,d772a79ab7f62d85,26820,0.3059065035907407,0.3043632278854818,0.6612068769425505,0.6608837722450919,0.6517897091722595,0.6516032811334824,1.0,26763.0,1.0,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,A_unconstrained,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.2881774693384867,0.6890138559528203,0.6493361710055245,0.64862043251305,0.6223713646532438,137.0,68.0,0.0,0.0,0.0025354213273676,g1,0.089,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C1_projection,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.2920756968661846,0.6890138559528203,0.6512320377995688,0.64862043251305,0.6234526472781506,135.0,22692.0,100.0,0.7407407407407407,0.8460850111856824,g3,0.095,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C2_mask_projection,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.312193018891414,0.6890138559528203,0.6653858153868998,0.64862043251305,0.6328859060402685,96.0,26820.0,96.0,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,B_posthoc_filter,42,0.1,LCLD__MLP__adversarial_training__s42,7c12d6332e668e62,26820,0.3395630413649059,0.3394671196443741,0.6890138559528203,0.6889228958679328,0.64862043251305,0.64862043251305,0.0,26766.0,0.0,,0.997986577181208,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,A_unconstrained,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.3491977795238596,0.3012050443186158,0.6962519131297912,0.6582924116666138,0.5807979120059656,0.5621178225205071,101.0,95.0,0.0,0.0,0.0035421327367636,g1,0.088,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C1_projection,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.3491977795238596,0.3024942208973133,0.6962519131297912,0.6592861583174533,0.5807979120059656,0.5627143922445936,96.0,22508.0,65.0,0.6770833333333334,0.8392244593586875,g3,0.098,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,C2_mask_projection,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.3491977795238596,0.3155714214650068,0.6962519131297912,0.6716084782072392,0.5807979120059656,0.5679716629381059,71.0,26820.0,71.0,1.0,1.0,none,0.128,
nb1_capgd_grid__LCLD__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,B_posthoc_filter,123,0.1,LCLD__MLP__adversarial_training__s123,fa240658a83e1295,26820,0.3491977795238596,0.3490643173809713,0.6962519131297912,0.6961748905484493,0.5807979120059656,0.5807606263982102,0.0,26773.0,0.0,,0.998247576435496,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__adversarial_training__s456__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,adversarial_training,CAPGD,A_unconstrained,456,0.1,LCLD__MLP__adversarial_training__s456,341e02e18b273c4a,26820,0.3499024760918217,0.2988980696964982,0.6967586680481301,0.6610660807936868,0.5878076062639821,0.5703206562266965,87.0,34.0,0.0,0.0,0.0012677106636838,g1,0.094,
